312079,18,delayed,not_delayed
0,0,0,0,1750,1750,11,77,1907,14771,12892,54,0,337,1,16.4534339904785,-12.9328546524048,17.2217044830322,-0.0309128984808922
0,0,0,0,2045,2034,7,73,2158,10397,11066,60,0,447,4,1.64738273620605,-8.35672473907471,17.8552341461182,-0.00590617954730988
0,0,0,0,1030,1031,4,126,1136,10397,13851,107,0,761,1,-7.62495803833008,3.14535808563232,18.193510055542,0.0576450973749161
0,0,0,0,700,700,20,199,1119,10299,14747,181,0,1448,3,-4.13214445114136,4.76722526550293,17.0627155303955,0.0141964703798294
0,0,0,0,1656,1655,13,359,2055,12892,12982,338,0,2615,3,0.619460582733154,-5.58445072174072,20.9357833862305,0.114106476306915
1,1,0,48,801,800,17,238,1159,12197,11697,195,0,1097,7,0,1,47,0
1,0,0,9,737,730,16,65,842,11278,14100,37,0,119,6,4.19226789474487,1.65410137176514,18.7209186553955,0.00310434401035309
0,0,0,0,1100,1100,3,120,1200,11057,13495,100,0,651,7,-3.64544296264648,1.43902206420898,18.9543056488037,0.188434988260269
0,0,0,0,1259,1310,30,65,1404,12478,14321,50,0,273,6,-5.11076641082764,1.2672176361084,19.2656993865967,0.241986215114594
0,0,0,0,1531,1536,19,98,1609,11433,15016,74,0,440,2,4.71728658676147,-1.65823841094971,18.7994441986084,-0.0297670438885689
0,0,0,0,1839,1852,9,67,1946,12892,14698,40,0,156,6,7.72098302841187,-10.3507604598999,18.2112636566162,0.068341538310051

